aces_ratio_p2,set5_games_p1,set5_games_p2,double_faults_p1,double_faults_p2,set4_games_p2,set4_games_p1,first_serve_percent_p1,first_serve_percent_p2,aces_ratio_p1,second_serve_points_won_dividend_p1,first_serve_points_won_divisor_p1,first_serve_points_won_divisor_p2,second_serve_points_won_dividend_p2,duration,first_serve_percent_points_won_p2,first_serve_divisor_p2,match_date,first_serve_divisor_p1,first_serve_percent_points_won_p1,first_serve_dividend_p1,first_serve_dividend_p2,first_serve_points_won_dividend_p2,first_serve_points_won_dividend_p1,tournament,aces_p1,aces_p2,second_serve_points_won_divisor_p1,double_fouls_p1,double_fouls_p2,winner_name,second_serve_points_won_divisor_p2,second_serve_percent_points_won_p2,second_serve_percent_points_won_p1,p2,p1,set1_games_p1,set2_games_p1,set2_games_p2,sets_duration,set1_games_p2,set3_games_p2,set3_games_p1,round
46.15384615384615,,,1,1,,,59,53,53.84615384615385,14,35,32,15,01:12:00,59,60,,59,77,35,32,19,27,Australian Open,7,6,24,,,M. Basic,28,54,58,M. Copil,M. Basic,6,7,6,2,3,,,2nd Round Qualifying
33.33333333333333,,,4,3,,,69,57,66.66666666666666,6,36,30,8,01:02:00,53,53,,52,78,36,30,16,28,Australian Open,4,2,16,,,D. Wu,23,35,38,T. Fabbiano,D. Wu,6,6,4,2,1,,,2nd Round Qualifying
76.92307692307693,,,0,4,,,79,58,23.076923076923077,10,62,49,15,01:46:00,69,85,,78,74,62,49,34,46,Australian Open,3,10,16,,,A. Gonzalez,36,42,63,M. Matosevic,A. Gonzalez,6,4,6,3,1,2,6,2nd Round Qualifying
12.5,,,0,4,,,66,56,87.5,7,31,24,5,00:53:00,58,43,,47,81,31,24,14,25,Australian Open,7,1,16,,,R. Harrison,19,26,44,D. Molchanov,R. Harrison,6,6,1,2,3,,,2nd Round Qualifying
64.28571428571429,,,6,4,,,55,64,35.714285714285715,26,65,56,14,02:11:00,71,88,,118,68,65,56,40,44,Australian Open,5,9,53,,,Y. Bai,32,44,49,K. Kravchuk,Y. Bai,2,6,4,3,6,6,8,2nd Round Qualifying
75.0,,,1,5,,,55,58,25.0,18,34,49,15,01:34:00,49,84,,62,56,34,49,24,19,Australian Open,1,3,28,,,V. Millot,35,43,64,J. Smith,V. Millot,6,7,5,2,2,,,2nd Round Qualifying
33.33333333333333,,,3,1,,,50,59,66.66666666666666,16,27,27,9,01:15:00,67,46,,54,81,27,27,18,22,Australian Open,2,1,27,,,K. Khachanov,19,47,59,K. Coppejans,K. Khachanov,6,6,2,2,3,,,2nd Round Qualifying
16.666666666666664,,,1,2,,,71,63,83.33333333333334,13,55,51,15,01:41:00,65,81,,78,69,55,51,33,38,Australian Open,10,2,23,,,B. Fratangelo,30,50,57,O. Roca Batalla,B. Fratangelo,3,6,3,3,6,2,6,2nd Round Qualifying
50.0,,,3,7,,,66,54,50.0,19,73,57,23,02:11:00,68,106,,111,66,73,57,39,48,Australian Open,3,3,38,,,Y. Sugita,49,47,50,Y. Mertens,Y. Sugita,6,5,7,3,3,4,6,2nd Round Qualifying
0.0,,,1,3,,,53,61,100.0,19,33,35,9,01:18:00,63,57,,62,73,33,35,22,24,Australian Open,4,0,29,,,T. Ito,22,41,66,T. Sandgren,T. Ito,6,6,2,2,4,,,2nd Round Qualifying
66.66666666666666,,,1,1,,,60,60,33.33333333333333,13,30,28,6,01:09:00,54,47,,50,67,30,28,15,20,Australian Open,1,2,20,,,E. Roger-Vasselin,19,32,65,J. Samper-Montana,E. Roger-Vasselin,6,6,2,2,3,,,2nd Round Qualifying
50.0,,,2,4,,,52,59,50.0,21,34,41,11,01:36:00,68,69,,66,62,34,41,28,21,Australian Open,1,1,32,,,J. McGee,28,39,66,R. Albot,J. McGee,1,6,1,3,6,2,6,2nd Round Qualifying
45.45454545454545,,,3,2,,,59,76,54.54545454545454,14,44,56,8,01:28:00,63,74,,74,80,44,56,35,35,Australian Open,6,5,30,,,T. Fritz,18,44,47,M. Berrer,T. Fritz,6,1,6,3,3,1,6,2nd Round Qualifying
28.57142857142857,,,5,2,,,59,62,71.42857142857143,22,49,53,19,01:40:00,55,85,,83,61,49,53,29,30,Australian Open,5,2,34,,,A. Kudryavtsev,32,59,65,G. Soeda,A. Kudryavtsev,3,6,3,3,6,2,6,2nd Round Qualifying
100.0,,,0,3,,,61,58,0.0,13,28,31,9,00:59:00,52,53,,46,61,28,31,16,17,Australian Open,0,3,18,,,D. Wu,22,41,72,N. Desein,D. Wu,6,6,1,2,3,,,3rd Round Qualifying
33.33333333333333,,,1,0,,,66,58,66.66666666666666,11,49,31,13,01:16:00,55,53,,74,73,49,31,17,36,Australian Open,2,1,25,,,T. Smyczek,22,59,44,A. Karatsev,T. Smyczek,6,6,4,2,3,,,2nd Round Qualifying
80.0,,,1,0,,,70,67,20.0,12,53,51,14,01:51:00,67,76,,76,77,53,51,34,41,Australian Open,1,4,23,,,R. Bemelmans,25,56,52,E. Gerasimov,R. Bemelmans,6,3,6,3,4,1,6,2nd Round Qualifying
36.36363636363637,,,3,1,,,59,60,63.63636363636363,13,32,34,11,01:13:00,71,57,,54,81,32,34,24,26,Australian Open,7,4,22,,,R. Stepanek,23,48,59,J. Struff,R. Stepanek,6,6,4,2,4,,,2nd Round Qualifying
42.857142857142854,,,4,5,,,63,65,57.14285714285714,17,52,70,16,02:00:00,56,107,,82,63,52,70,39,33,Australian Open,4,3,30,,,N. Desein,37,43,57,A. Falla,N. Desein,5,7,5,3,7,1,6,2nd Round Qualifying
71.42857142857143,,,6,4,,,48,57,28.57142857142857,21,44,35,15,01:22:00,77,61,,92,80,44,35,27,35,Australian Open,2,5,48,,,S. Robert,26,58,44,K. Khachanov,S. Robert,1,6,4,3,6,2,6,3rd Round Qualifying
80.0,,,4,4,,,56,66,20.0,19,46,65,14,02:15:00,63,99,,82,76,46,65,41,35,Australian Open,1,4,36,,,M. Trungelliti,34,41,53,Y. Bai,M. Trungelliti,6,6,7,3,4,0,3,3rd Round Qualifying
57.14285714285714,,,7,7,,,51,56,42.857142857142854,24,50,55,20,01:45:00,73,98,,98,70,50,55,40,35,Australian Open,9,12,48,,,P. Gojowczyk,43,47,50,A. Kudryavtsev,P. Gojowczyk,3,7,6,3,6,2,6,3rd Round Qualifying
0.0,,,4,4,,,57,48,100.0,21,44,29,14,01:26:00,55,61,,77,61,44,29,16,27,Australian Open,4,0,33,,,R. Olivo,32,44,64,V. Millot,R. Olivo,6,6,4,2,2,,,3rd Round Qualifying
33.33333333333333,,,1,2,,,60,64,66.66666666666666,16,40,42,14,01:24:00,67,66,,67,78,40,42,28,31,Australian Open,4,2,27,,,D. Brands,24,58,59,J. McGee,D. Brands,7,6,4,2,6,,,3rd Round Qualifying
53.84615384615385,,,5,5,,,57,70,46.15384615384615,24,59,72,15,02:01:00,65,103,,104,69,59,72,47,41,Australian Open,6,7,45,,,T. Fritz,31,48,53,M. Zverev,T. Fritz,6,6,7,3,3,4,6,3rd Round Qualifying
14.285714285714285,,,0,2,,,65,75,85.71428571428571,12,31,45,6,01:14:00,53,60,,48,74,31,45,24,23,Australian Open,6,1,17,,,R. Stepanek,15,40,71,A. Gonzalez,R. Stepanek,6,6,1,2,3,,,3rd Round Qualifying
73.68421052631578,,,1,4,,,67,57,26.31578947368421,17,72,57,26,02:06:00,70,100,,108,74,72,57,40,53,Australian Open,5,14,36,,,M. Basic,43,60,47,S. Myneni,M. Basic,3,6,4,3,6,6,8,3rd Round Qualifying
63.63636363636363,,,6,2,,,63,70,36.36363636363637,28,80,81,14,02:37:00,74,115,,126,69,80,81,60,55,Australian Open,4,7,46,,,R. Harrison,34,41,61,A. Nedovyesov,R. Harrison,6,7,6,3,7,3,6,3rd Round Qualifying
60.0,,,4,4,,,67,57,40.0,15,62,51,16,01:56:00,61,89,,92,66,62,51,31,41,Australian Open,2,3,30,,,D. Evans,38,42,50,B. Fratangelo,D. Evans,7,4,6,3,5,0,6,3rd Round Qualifying
44.44444444444444,,,0,5,,,65,54,55.55555555555556,14,56,55,18,02:01:00,64,101,,86,70,56,55,35,39,Australian Open,10,8,30,,,Y. Sugita,46,39,47,D. Novikov,Y. Sugita,6,4,6,3,4,3,6,3rd Round Qualifying
75.0,,,2,1,,,67,59,25.0,10,43,51,18,01:41:00,73,86,,64,77,43,51,37,33,Australian Open,3,9,21,,,T. Ito,35,51,48,A. Menendez-Maceiras,T. Ito,6,1,6,3,4,4,6,3rd Round Qualifying
22.22222222222222,,,2,3,,,62,61,77.77777777777779,18,59,67,22,02:04:00,67,109,,95,75,59,67,45,44,Australian Open,14,4,36,,,P. Herbert,42,52,50,E. Roger-Vasselin,P. Herbert,6,1,6,3,3,7,9,3rd Round Qualifying
75.0,,,6,7,,,65,67,25.0,12,63,67,15,02:11:00,61,100,,97,71,63,67,41,45,Australian Open,1,3,34,,,T. Smyczek,33,45,35,K. De Schepper,T. Smyczek,3,7,5,3,6,3,6,3rd Round Qualifying
60.0,,,4,2,,,63,59,40.0,14,45,45,15,01:39:00,69,76,,72,80,45,45,31,36,Australian Open,2,3,27,,,J. Kovalik,31,48,52,R. Bemelmans,J. Kovalik,6,7,6,2,2,,,3rd Round Qualifying
50.0,,,1,5,,,65,60,50.0,19,65,67,22,02:19:00,63,112,,100,77,65,67,42,50,Australian Open,4,4,35,,,M. Trungelliti,45,49,54,J. Kovalik,M. Trungelliti,6,7,6,3,4,5,7,Round of 128
41.66666666666667,,,7,3,2,6,60,66,58.333333333333336,27,89,80,17,03:16:00,65,121,,149,78,89,80,52,69,Australian Open,14,10,60,,,R. Stepanek,41,41,45,T. Ito,R. Stepanek,6,6,3,4,4,,,Round of 128
31.03448275862069,8,6,8,10,,,59,54,68.96551724137932,42,112,134,51,04:47:00,72,246,,190,72,112,134,96,81,Australian Open,20,9,78,,,T. Robredo,112,46,54,M. Jaziri,T. Robredo,7,3,6,5,5,,,Round of 128
30.0,6,1,4,1,,,59,67,70.0,42,108,117,33,03:36:00,72,175,,184,82,108,117,84,89,Australian Open,28,12,76,,,L. Rosol,58,57,55,T. Daniel,L. Rosol,7,7,5,5,6,,,Round of 128
55.55555555555556,,,1,3,,,66,62,44.44444444444444,16,50,48,13,01:43:00,60,77,,76,76,50,48,29,38,Australian Open,4,5,26,,,A. Ramos-Vinolas,29,45,62,B. Coric,A. Ramos-Vinolas,6,6,2,3,2,3,6,Round of 128
61.53846153846154,,,1,6,2,6,65,64,38.46153846153847,17,62,67,13,02:01:00,58,104,,95,71,62,67,39,44,Australian Open,5,8,33,,,D. Sela,37,35,52,B. Becker,D. Sela,6,6,3,4,1,,,Round of 128
46.666666666666664,,,3,3,,,51,61,53.333333333333336,21,40,64,19,01:40:00,52,105,,79,88,40,64,33,35,Australian Open,8,7,39,,,S. Robert,41,46,54,B. Fratangelo,S. Robert,6,6,2,3,2,2,6,Round of 128
33.33333333333333,,,2,3,2,6,62,67,66.66666666666666,25,57,60,14,01:54:00,68,89,,92,79,57,60,41,45,Australian Open,8,4,35,,,T. Smyczek,29,48,71,D. Gimeno-Traver,T. Smyczek,6,3,6,4,1,,,Round of 128
46.666666666666664,6,1,9,7,,,67,53,53.333333333333336,21,108,64,26,03:06:00,73,121,,161,67,108,64,47,72,Australian Open,8,7,53,,,G. Pella,57,46,40,S. Darcis,G. Pella,2,3,6,5,6,,,Round of 128
46.666666666666664,,,4,4,2,6,60,58,53.333333333333336,22,54,70,17,02:13:00,71,121,,90,85,54,70,50,46,Australian Open,8,7,36,,,N. Mahut,51,33,61,M. Cecchinato,N. Mahut,4,6,2,4,6,,,Round of 128
45.83333333333333,6,4,8,6,,,69,67,54.166666666666664,21,110,92,24,03:27:00,76,137,,160,68,110,92,70,75,Australian Open,13,11,50,,,R. Olivo,45,53,42,J. Vesely,R. Olivo,7,2,6,5,6,,,Round of 128
37.5,,,1,9,,,64,62,62.5,11,29,31,7,00:54:00,52,50,,45,79,29,31,16,23,Australian Open,10,6,16,,,D. Kudla,19,37,69,F. Krajinovic,D. Kudla,6,6,1,2,2,,,Round of 128
73.33333333333333,,,3,5,,,56,45,26.666666666666668,23,49,48,29,01:57:00,71,106,,88,80,49,48,34,39,Australian Open,4,11,39,,,A. Kuznetsov,58,50,59,R. Harrison,A. Kuznetsov,7,6,4,3,5,4,6,Round of 128
41.17647058823529,,,3,1,5,0,51,66,58.82352941176471,31,60,79,20,02:44:00,61,119,,118,68,60,79,48,41,Australian Open,10,7,58,,,D. Schwartzman,40,50,53,J. Millman,D. Schwartzman,6,7,5,4,3,,,Round of 128
48.57142857142857,,,6,6,6,2,57,61,51.42857142857142,32,72,72,27,02:15:00,79,118,,127,74,72,72,57,53,Australian Open,18,17,55,,,S. Querrey,46,59,58,D. Lajovic,S. Querrey,7,6,4,4,6,,,Round of 128
72.22222222222221,,,3,7,4,6,72,62,27.77777777777778,14,81,66,19,02:34:00,62,106,,113,70,81,66,41,57,Australian Open,5,13,32,,,O. Jasika,40,48,44,I. Marchenko,O. Jasika,6,3,6,4,4,,,Round of 128
60.0,,,3,6,,,59,54,40.0,22,58,55,20,02:23:00,71,101,,98,76,58,55,39,44,Australian Open,10,15,40,,,L. Hewitt,46,43,55,J. Duckworth,L. Hewitt,7,6,2,3,6,4,6,Round of 128
7.142857142857142,,,4,1,,,61,74,92.85714285714286,15,43,62,11,01:31:00,56,84,,70,84,43,62,35,36,Australian Open,13,1,27,,,A. Krajicek,22,50,56,D. Wu,A. Krajicek,6,6,1,3,4,3,6,Round of 128
42.857142857142854,,,10,9,5,7,59,61,57.14285714285714,30,89,92,23,03:21:00,73,152,,150,71,89,92,67,63,Australian Open,12,9,61,,,Q. Halys,60,38,49,I. Dodig,Q. Halys,6,6,7,4,4,,,Round of 128
20.0,,,10,5,2,6,52,65,80.0,35,80,98,23,03:09:00,76,151,,153,76,80,98,74,61,Australian Open,16,4,73,,,P. Herbert,53,43,48,P. Andujar,P. Herbert,5,6,4,4,7,,,Round of 128
22.857142857142858,,,5,4,3,6,65,57,77.14285714285715,18,79,66,25,02:38:00,68,116,,121,76,79,66,45,60,Australian Open,27,8,42,,,S. Groth,50,50,43,A. Mannarino,S. Groth,7,6,4,4,6,,,Round of 128
46.15384615384615,,,1,4,2,6,51,57,53.84615384615385,28,49,62,21,02:16:00,66,108,,97,71,49,62,41,35,Australian Open,7,6,48,,,S. Giraldo,46,46,58,D. Young,S. Giraldo,6,1,6,4,4,,,Round of 128
58.333333333333336,,,1,5,4,6,61,55,41.66666666666667,23,54,63,25,02:22:00,52,115,,89,72,54,63,33,39,Australian Open,5,7,35,,,M. Granollers,52,48,66,M. Ebden,M. Granollers,6,4,6,4,2,,,Round of 128
51.85185185185185,6,1,10,4,,,73,47,48.148148148148145,24,124,68,36,03:12:00,75,146,,170,65,124,68,51,81,Australian Open,13,14,46,,,D. Dzumhur,78,46,52,K. Edmund,D. Dzumhur,1,7,6,5,6,,,Round of 128
59.375,,,4,8,4,6,62,48,40.625,25,72,62,29,02:25:00,77,129,,116,78,72,62,48,56,Australian Open,13,19,44,,,E. Donskoy,67,43,57,I. Cervantes,E. Donskoy,6,3,6,4,4,,,Round of 128
36.58536585365854,,,0,7,6,7,66,67,63.41463414634146,30,104,107,24,03:39:00,82,160,,157,80,104,107,88,83,Australian Open,26,15,53,,,S. Bolelli,53,45,57,B. Baker,S. Bolelli,7,7,6,4,6,,,Round of 128
18.75,,,5,1,,,61,60,81.25,18,59,55,22,02:01:00,56,91,,96,80,59,55,31,47,Australian Open,13,3,37,,,P. Cuevas,36,61,49,Y. Nishioka,P. Cuevas,7,6,1,3,6,4,6,Round of 128
33.33333333333333,,,8,2,2,6,55,58,66.66666666666666,22,60,69,26,02:08:00,54,118,,110,82,60,69,37,49,Australian Open,10,5,50,,,A. Dolgopolov,49,53,44,R. Berankis,A. Dolgopolov,6,3,6,4,1,,,Round of 128
68.0,,,2,4,,,61,57,32.0,33,76,55,23,02:11:00,73,96,,124,63,76,55,40,48,Australian Open,8,17,48,,,M. Basic,41,56,69,R. Haase,M. Basic,7,6,4,3,6,4,6,Round of 128
40.0,,,2,6,,,58,53,60.0,20,38,39,13,01:30:00,69,73,,65,87,38,39,27,33,Australian Open,3,2,27,,,T. Bellucci,34,38,74,J. Thompson,T. Bellucci,6,6,3,3,2,2,6,Round of 128
26.08695652173913,,,3,2,1,6,66,63,73.91304347826086,23,71,80,17,02:24:00,71,126,,107,80,71,80,57,57,Australian Open,17,6,36,,,D. Brands,46,37,64,V. Estrella Burgos,D. Brands,6,7,6,4,4,,,Round of 128
15.789473684210526,,,0,2,,,71,66,84.21052631578947,17,50,62,19,01:31:00,47,94,,70,74,50,62,29,37,Australian Open,16,3,20,,,N. Kyrgios,32,59,85,P. Carreno Busta,N. Kyrgios,6,7,5,3,2,2,6,Round of 128
45.16129032258064,,,5,4,,,53,53,54.83870967741935,28,55,48,24,02:05:00,75,91,,104,84,55,48,36,46,Australian Open,17,14,49,,,S. Johnson,43,56,57,A. Bedene,S. Johnson,6,6,4,3,3,6,7,Round of 128
27.77777777777778,,,5,5,6,7,57,65,72.22222222222221,36,77,98,30,02:53:00,67,151,,135,86,77,98,66,66,Australian Open,39,15,58,,,N. Almagro,53,57,62,J. Benneteau,N. Almagro,6,6,7,4,3,,,Round of 128
56.666666666666664,,,5,8,6,7,50,56,43.333333333333336,42,76,83,30,03:40:00,83,148,,152,75,76,83,69,57,Australian Open,13,17,76,,,A. Seppi,65,46,55,T. Gabashvili,A. Seppi,3,7,6,4,6,,,Round of 128
27.77777777777778,,,1,3,,,63,52,72.22222222222221,16,55,62,24,02:07:00,65,120,,87,76,55,62,40,42,Australian Open,13,5,32,,,J. Sousa,58,41,50,M. Kukushkin,J. Sousa,6,6,4,3,3,3,6,Round of 128
51.02040816326531,13,11,21,18,,,59,55,48.97959183673469,31,115,128,46,04:43:00,77,234,,195,83,115,128,98,96,Australian Open,24,25,80,,,J. Chardy,106,43,39,E. Gulbis,J. Chardy,7,2,6,5,5,,,Round of 128
50.0,,,6,8,,,52,47,50.0,25,49,48,25,02:09:00,73,102,,94,82,49,48,35,40,Australian Open,11,11,45,,,G. Garcia-Lopez,54,46,56,P. Mathieu,G. Garcia-Lopez,6,6,4,3,4,4,6,Round of 128
38.88888888888889,,,1,2,,,68,60,61.111111111111114,16,74,57,13,02:25:00,81,95,,109,77,74,57,46,57,Australian Open,11,7,35,,,G. Dimitrov,38,34,46,P. Lorenzi,G. Dimitrov,6,7,6,3,3,3,6,Round of 128
52.94117647058824,6,4,9,3,,,54,61,47.05882352941176,29,66,72,29,02:27:00,76,119,,122,74,66,72,55,49,Australian Open,16,18,56,,,J. Sock,47,62,52,T. Fritz,J. Sock,6,3,6,5,4,,,Round of 128
